"CityProvince","Barangay","density"
"PIGKAWAYAN","Capayuran",153.032465435038
"PIGKAWAYAN","Poblacion II",142.596049869043
"PIGKAWAYAN","Upper Baguer (Baguer)",140.026279202039
"PIKIT","Poblacion",457.419178726661
"PIKIT","Manaulanan",392.126026065036
"PIKIT","Fort Pikit",384.206936866719
"PIKIT","Batulawan",355.624793733718
"PIKIT","Tinutulan",318.284452613174
"PILA","Pinagbayanan",1379.46907203434
"PILA","Santa Clara Sur (Pob.)",1352.32084921448
"PILA","Labuin",1325.17262639462
"PILA","Bagong Pook",880.378082872735
"PILA","Linga",842.806881648816
"PILAR","Dulangan",1528.21866589006
"PILAR","Natividad",1044.01743928427
"PILAR","Santa Rosa",983.013659609453
"PILAR","Casanayan",859.622999563157
"PILAR","Panilao",777.121717651495
"PILI (Capital)","San Jose",2414.15448533686
"PILI (Capital)","Palestina",1168.08363700401
"PILI (Capital)","Caroyroyan",1121.90447747022
"PILI (Capital)","Cadlan",944.660815359213
"PILI (Capital)","San Agustin",924.92449406469
"PILILLA","Quisao",3836.14084238544
"PILILLA","Bagumbayan (Pob.)",2690.82519217242
"PILILLA","Hulo (Pob.)",2415.70704127469
"PILILLA","Halayhayin",1960.97430904197
"PILILLA","Malaya",1878.07527150274
"PINABACDAO","Parasanon",359.365571785057
"PINABACDAO","Bangon",269.240767504577
"PINABACDAO","Mambog",266.784535941378
"PINABACDAO","Nabong",249.968796777934
"PINABACDAO","Obayan",233.15305761449
"PINAMALAYAN","Papandayan",325.10105129829
"PINAMALAYAN","Wawa",288.535191049187
"PINAMALAYAN","Marfrancisco",285.184141861938
"PINAMALAYAN","Cacawan",223.534692843572
"PINAMALAYAN","Pili",166.320455984801
"PINAMUNGAHAN","Tajao",1618.2619419614
"PINAMUNGAHAN","Poblacion",1580.58440433945
"PINAMUNGAHAN","Lamac",1393.13280412093
"PINAMUNGAHAN","Pandacan",1378.38941983408
"PINAMUNGAHAN","Anopog",888.581430748727
"PINILI","Badio",341.242165215795
"PINILI","Pagdilao (Pob.)",311.273296093522
"PINILI","Sacritan",298.177655804798
"PINILI","Tartarabang",276.519481481139
"PINILI","Darat",274.756606826887
"PINTUYAN","Catbawan",129.424509291674
"PINTUYAN","Santa Cruz",123.56734171789
"PINTUYAN","Manglit",117.899115033583
"PINTUYAN","Son-ok I",113.931356354568
"PINTUYAN","Ponod",113.364533686138
"PINUKPUK","Pinukpuk Junction",177.366167931166
"PINUKPUK","Taga (Pob.)",147.637010977832
"PINUKPUK","Bayao",123.663798584326
"PINUKPUK","Apatan",122.65502479549
"PINUKPUK","Malagnat",110.905777137286
"PIO DURAN","Caratagan",869.164596038416
"PIO DURAN","Barangay I (Pob.)",779.872113288437
"PIO DURAN","Banawan (Binawan)",619.873780463905
"PIO DURAN","Binodegahan",482.294375711793
"PIO DURAN","Barangay V (Pob.)",452.594086385083
"PIO V. CORPUZ (LIMBUHAN)","Poblacion",621.598313392553
"PIO V. CORPUZ (LIMBUHAN)","Guindawahan",371.541038738644
"PIO V. CORPUZ (LIMBUHAN)","Tanque",319.613436109364
"PIO V. CORPUZ (LIMBUHAN)","Cabangrayan",303.326180672137
"PIO V. CORPUZ (LIMBUHAN)","Alegria",296.428048957546
"PITOGO","Poblacion (Pitogo)",882.614619117453
"PITOGO","Dulong Bayan (Pob.)",466.125290023202
"PITOGO","Panubigan",381.722938257918
"PITOGO","Manggahan (Pob.)",302.5087685642
"PITOGO","Cabulihan",291.358605620327
"PLACER","Villa Inocencio",854.410258759986
"PLACER","Katipunan",668.735546775589
"PLACER","Pasiagon",638.26879836948
"PLACER","Daraga",547.060167921005
"PLACER","Poblacion",519.276026292792
"PLARIDEL","Tabang",2787.18782225481
"PLARIDEL","Santo Niño",1523.79861582503
"PLARIDEL","Banga II",1279.53204094368
"PLARIDEL","Parulan",1074.77292947792
"PLARIDEL","Banga I",995.47479502369
"POLA","Matulatula",193.227409753008
"POLA","Maluanluan",163.412928013511
"POLA","Batuhan",140.054143972979
"POLA","Pahilahan",101.172117373865
"POLA","Calima",98.2645894025755
"POLANCO","Obay",479.941410421065
"POLANCO","Lingasad",286.658270246799
"POLANCO","Guinles",251.628516986778
"POLANCO","Poblacion North",232.705692074612
"POLANCO","Silawe",222.230556855377
"POLANGUI","Ponso",965.546825272834
"POLANGUI","Matacon",842.721757799152
"POLANGUI","Sugcad",763.776472621059
"POLANGUI","Magurang",744.231766096386
"POLANGUI","Lanigay",733.8845685245
"POLILLO","Poblacion",1112.107556228
"POLILLO","Sibulan",1032.11725684805
"POLILLO","Bañadero",544.661220323523
"POLILLO","Languyin",471.700371495138
"POLILLO","Taluong",431.70522180516
"POLOMOLOK","Poblacion",2375.62187089662
"POLOMOLOK","Cannery Site",1222.4766173032
"POLOMOLOK","Magsaysay",637.512902614228
"POLOMOLOK","Silway 8",547.885595065057
"POLOMOLOK","Glamang",370.309197545168
"PONTEVEDRA","Binuntucan",1256.80066325021
"PONTEVEDRA","Tacas",1175.6140466248
"PONTEVEDRA","Tabuc",988.301133757024
"PONTEVEDRA","Bailan",742.884073696555
"PONTEVEDRA","Antipolo",704.592786807097
"POONA BAYABAO (GATA)","Ragayan",161.625005627412
"POONA BAYABAO (GATA)","Poblacion (Gata Proper)",151.434273872846
"POONA BAYABAO (GATA)","Bansayan",87.9799841477506
"POONA BAYABAO (GATA)","Cadayonan",71.33512228196
"POONA BAYABAO (GATA)","Madanding",69.7725434129266
"POONA PIAGAPO","Caromatan",155.762663067838
"POONA PIAGAPO","Poblacion (Lumbacaingud)",140.937536506813
"POONA PIAGAPO","Daramba",134.315646642888
"POONA PIAGAPO","Pantao Raya",119.885856790157
"POONA PIAGAPO","Maliwanag",117.41500236332
"PORAC","Santa Cruz",2478.20830550634
"PORAC","Pio",2384.32497846499
"PORAC","Manibaug Paralaya",1926.66145961484
"PORAC","Pulong Santol",1003.82941990369
"PORAC","Calzadang Bayu",913.344584338947
"PORO","Esperanza",777.889037610948
"PORO","Cagcagan",728.744423321447
"PORO","Mercedes",604.946799706468
"PORO","Adela",406.49616676601
"PORO","Western Poblacion",374.903200437045
"POTOTAN","Igang",990.158343941266
"POTOTAN","Cau-ayan",778.436382937748
"POTOTAN","Jamabalud",768.619700535329
"POTOTAN","Malusgod",714.760605192329
"POTOTAN","Rumbang",687.43308390992
"POZORRUBIO","Alipangpang",1418.86225743601
"POZORRUBIO","Rosario",1306.29011880024
"POZORRUBIO","Dilan",935.330923698496
"POZORRUBIO","Nama",779.442436415414
"POZORRUBIO","Palguyod",766.346796126689
"PRES. CARLOS P. GARCIA (PITOGO)","Poblacion",642.390315355611
"PRES. CARLOS P. GARCIA (PITOGO)","Aguining",508.997790855539
"PRES. CARLOS P. GARCIA (PITOGO)","Campamanog",376.073310301081
"PRES. CARLOS P. GARCIA (PITOGO)","Villa Milagrosa",332.779245331759
"PRES. CARLOS P. GARCIA (PITOGO)","Tugnao",306.802806350166
"PRES. MANUEL A. ROXAS","Langatian",473.408530391865
"PRES. MANUEL A. ROXAS","Irasan",314.254056577041
"PRES. MANUEL A. ROXAS","Nabilid",228.650801022005
"PRES. MANUEL A. ROXAS","Situbo",220.653654779363
"PRES. MANUEL A. ROXAS","Dohinob",187.313439457928
"PRESENTACION (PARUBCAN)","Santa Maria (Pob.)",964.971980963285
"PRESENTACION (PARUBCAN)","Maangas",700.543598570645
"PRESENTACION (PARUBCAN)","Lidong",265.578071011738
"PRESENTACION (PARUBCAN)","Bitaogan",257.14702113835
"PRESENTACION (PARUBCAN)","Baliguian",228.596420430739
"PRESIDENT QUIRINO","Poblacion (Sambulawan)",340.992834221595
"PRESIDENT QUIRINO","Katico",188.22259028319
"PRESIDENT QUIRINO","Tinaungan",154.972904510122
"PRESIDENT QUIRINO","Tual (Liguasan)",150.357806169381
"PRESIDENT QUIRINO","Bayawa",148.20758989699
"PRESIDENT ROXAS","Poblacion (Elizalde)",1750.0226250366
"PRESIDENT ROXAS","Vizcaya",653.737984852969
"PRESIDENT ROXAS","Badiangon",565.918474712412
"PRESIDENT ROXAS","Pantalan Cabugcabug",513.120642331835
"PRESIDENT ROXAS","Ibaca",455.547126620352
"PRIETO DIAZ","Calao",374.798489826089
"PRIETO DIAZ","Diamante",329.194174601851
"PRIETO DIAZ","Gogon",324.403805355608
"PRIETO DIAZ","San Fernando",281.482096909266
"PRIETO DIAZ","San Isidro",252.548266661956
"PROSPERIDAD (Capital)","Poblacion (Bahbah)",790.241404583969
"PROSPERIDAD (Capital)","Patin-ay",527.924212236797
"PROSPERIDAD (Capital)","Santa Irene",381.619994924377
"PROSPERIDAD (Capital)","San Vicente",231.405227891685
"PROSPERIDAD (Capital)","Lucena",217.935556632968
"PUALAS","Dapao",68.2779027555902
"PUALAS","Ingud",62.3672783379421
"PUALAS","Tambo (Pob.)",56.6604685553853
"PUALAS","Danugan",54.486445781078
"PUALAS","Yaran",53.1276815471359
"PUDTOL","Cabatacan",90.7303013605731
"PUDTOL","Swan",89.1874708600009
"PUDTOL","Capannikian",81.948035434239
"PUDTOL","Mataguisi",59.576993175942
"PUDTOL","Poblacion",54.0584071546645
"PUERTO GALERA","Poblacion",253.250614312856
"PUERTO GALERA","San Isidro",194.21301245514
"PUERTO GALERA","Balatero",186.180350432763
"PUERTO GALERA","Tabinay",185.490428541271
"PUERTO GALERA","Sabang",184.504825839139
"PUERTO PRINCESA CITY (CAPITAL)","San Pedro",1088.54890436985
"PUERTO PRINCESA CITY (CAPITAL)","Santa Monica",990.235034832172
"PUERTO PRINCESA CITY (CAPITAL)","San Miguel",968.305374709732
"PUERTO PRINCESA CITY (CAPITAL)","San Jose",863.437247202871
"PUERTO PRINCESA CITY (CAPITAL)","Sicsican",781.632222925903
"PUGO","Cares",672.662600215047
"PUGO","San Luis",617.509807460612
"PUGO","Cuenca",486.301565337048
"PUGO","Palina",443.992573635016
"PUGO","Saytan",420.823363893427
"PULILAN","Poblacion",1731.38980352129
"PULILAN","Inaon",1138.06983322979
"PULILAN","Cutcot",1012.75046002979
"PULILAN","Santo Cristo",967.295636530132
"PULILAN","Taal",959.224219273183
"PULUPANDAN","Barangay Zone 6 (Pob.)",266.946236238771
"PULUPANDAN","Barangay Zone 2 (Pob.)",208.381500737408
"PULUPANDAN","Patic",191.674661462601
"PULUPANDAN","Canjusa",180.778896718161
"PULUPANDAN","Ubay",173.969043752886
"PURA","Estipona",594.877612218282
"PURA","Buenavista",415.182375392526
"PURA","Balite",244.974593938973
"PURA","Singat",240.018460535584
"PURA","Linao",203.484677162026
"QUEZON","Poblacion (Kiokong)",1506.92469783968
"QUEZON","Butong",1310.34351964048
"QUEZON","Salawagan",785.237536848969
"QUEZON","San Jose",760.1336558723
"QUEZON","Alfonso XIII (Pob.)",743.193717542749
"QUEZON CITY","Commonwealth",546008.667721212
"QUEZON CITY","Batasan Hills",444464.851341318
"QUEZON CITY","Payatas",358892.239403428
"QUEZON CITY","Holy Spirit",304133.037414856
"QUEZON CITY","Pasong Tamo",283901.927236337
"QUINAPONDAN","Santo Niño",275.286875967838
"QUINAPONDAN","Bagte",258.471136804394
"QUINAPONDAN","Santa Cruz (Loro Diyo)",179.493845003051
"QUINAPONDAN","San Pedro",176.848672550375
"QUINAPONDAN","Buenavista",174.392440987175
"QUIRINO","Santo Domingo",212.612545279533
"QUIRINO","San Juan",170.322399661091
"QUIRINO","Santa Lucia (Pob.)",162.49949726647
"QUIRINO","Luna",151.810779143128
"QUIRINO","Santiago",137.404246020361
"QUIRINO (ANGKAKI)","Legleg (Pob.)",469.680175739821
"QUIRINO (ANGKAKI)","Namitpit",318.828473183171
"QUIRINO (ANGKAKI)","Patungcaleo (Lamag)",281.304426971249
"QUIRINO (ANGKAKI)","Patiacan",240.002792214504
"QUIRINO (ANGKAKI)","Malideg",196.938282803507
"RAGAY","Liboro",684.256343133418
"RAGAY","Godofredo Reyes Sr. (Catabangan Crossing)",673.142686482133
"RAGAY","F. Simeon (Pugod)",597.263237621636
"RAGAY","Apad",554.916373484844
"RAGAY","Banga Caves",463.516128266518
"RAJAH BUAYAN","Tabungao",206.056596077319
"RAJAH BUAYAN","Dapantis",186.626267531947
"RAJAH BUAYAN","Mileb",174.261513003074
"RAJAH BUAYAN","Panadtaban",169.302023549185
"RAJAH BUAYAN","Sapakan (Pob.)",167.399753621666
"RAMON","Bugallon Proper (Pob.)",545.047169811321
"RAMON","Bugallon Norte",413.916736602487
"RAMON","Raniag",413.374555248404
"RAMON","San Miguel",378.287676191344
"RAMON","General Aguinaldo",367.676412547156
"RAMON MAGSAYSAY (LIARGO)","Poblacion",323.602833170552
"RAMON MAGSAYSAY (LIARGO)","Esperanza",229.664523785157
"RAMON MAGSAYSAY (LIARGO)","Campo IV",174.585586987245
"RAMON MAGSAYSAY (LIARGO)","Katipunan",173.797135949238
"RAMON MAGSAYSAY (LIARGO)","Sapa Anding",147.77825169501
"RAMOS","Pance",646.704607236585
"RAMOS","Guiteb",514.58825108337
"RAMOS","Coral-Iloco",500.99428517693
"RAMOS","Poblacion South",339.141128603377
"RAMOS","Toledo",296.943192768802
"RAPU-RAPU","Poblacion",1119.03025592248
"RAPU-RAPU","Villahermosa",440.52235588455
"RAPU-RAPU","San Ramon",427.300936764918
"RAPU-RAPU","Galicia",387.061835096473
"RAPU-RAPU","Caracaran",265.769685781588
"REAL","Poblacion I (Barangay 1)",1349.65450590181
"REAL","Ungos",1091.74638911311
"REAL","Tignoan",873.348632321163
"REAL","Poblacion 61 (Barangay 2)",680.159939576237
"REAL","Llavac",610.107828907124
"REINA MERCEDES","Turod",225.160170902588
"REINA MERCEDES","Dangan",221.055083507391
"REINA MERCEDES","Banquero",185.271114137939
"REINA MERCEDES","District II (Pob.)",157.542410600572
"REINA MERCEDES","Tallungan (Pob.)",146.69878351892
"REMEDIOS T. ROMUALDEZ","Poblacion I (Agay)",162.070560629074
"REMEDIOS T. ROMUALDEZ","Balangbalang",154.063244535183
"REMEDIOS T. ROMUALDEZ","Basilisa",135.379506982769
"REMEDIOS T. ROMUALDEZ","San Antonio",131.717246133625
"REMEDIOS T. ROMUALDEZ","Tagbongabong",126.999757582185
"RIZAL","Estrella",732.799724644039
"RIZAL","Tala",702.217870617377
"RIZAL","Antipolo",667.313012706123
"RIZAL","Bicos",657.183289289466
"RIZAL","Cabucbucan",657.183289289466
"RIZAL (LIWAN)","Liwan West",158.555503751113
"RIZAL (LIWAN)","Babalag West (Pob.)",112.804645445683
"RIZAL (LIWAN)","Macutay",102.064171576315
"RIZAL (LIWAN)","Santor",88.7127537829017
"RIZAL (LIWAN)","Liwan East",83.7875641079982
"RIZAL (MARCOS)","Punta Baja",522.0737513194
"RIZAL (MARCOS)","Iraan",334.119316022799
"RIZAL (MARCOS)","Candawaga",284.395659700232
"RIZAL (MARCOS)","Taburi",263.008081063965
"RIZAL (MARCOS)","Ransang",245.562913236225
"RODRIGUEZ (MONTALBAN)","San Jose",30267.3597059892
"RODRIGUEZ (MONTALBAN)","San Isidro",28427.3404254036
"RODRIGUEZ (MONTALBAN)","Burgos",10689.6127353215
"RODRIGUEZ (MONTALBAN)","San Rafael",6776.39033171536
"RODRIGUEZ (MONTALBAN)","Manggahan",3372.43950082829
"ROMBLON (CAPITAL)","Capaclan",219.000920413764
"ROMBLON (CAPITAL)","Cajimos",131.430120329322
"ROMBLON (CAPITAL)","Bagacay",131.232999788896
"ROMBLON (CAPITAL)","Alad",91.414650622757
"ROMBLON (CAPITAL)","Lonos",85.6981549503905
"RONDA","Santa Cruz",754.486840330233
"RONDA","Poblacion",466.171769831831
"RONDA","Cansayahon",455.64078105551
"RONDA","Palanas",406.964210711624
"RONDA","Ilaya",381.455815675645
"ROSALES","Carmen East",987.461645617072
"ROSALES","Guiling",817.470161099978
"ROSALES","Station District",807.648430883435
"ROSALES","Tomana West",785.234738850811
"ROSALES","Carmay East",751.740120420035
"ROSARIO","Tejeros Convention",4774.45129359699
"ROSARIO","Wawa III",2889.58896638928
"ROSARIO","Silangan I",1862.31960647335
"ROSARIO","Sapa II",1758.33221727941
"ROSARIO","Ligtong III",1653.37524869904
"ROSELLER LIM","Don Perfecto",454.710977204844
"ROSELLER LIM","Katipunan",324.841827658848
"ROSELLER LIM","San Fernandino",295.443867527448
"ROSELLER LIM","Ali Alsree",271.902972249813
"ROSELLER LIM","Malubal",269.199711548075
"ROXAS","Sotero Nuesa",475.493047530439
"ROXAS","Rizal (Pob.)",466.740691385963
"ROXAS","Bantug (Pob.)",451.869431388268
"ROXAS","Bagumbayan (Pob.)",338.455967912181
"ROXAS","Barangay IV (Pob.)",295.976491450285
"ROXAS CITY (Capital)","Lawa-an",2606.19651997188
"ROXAS CITY (Capital)","Baybay",2502.19274965436
"ROXAS CITY (Capital)","Banica",2318.06362567386
"ROXAS CITY (Capital)","Culasi",2236.34637756724
"ROXAS CITY (Capital)","Tiza",2168.42554797212
"SABANGAN","Poblacion",64.0868054083839
"SABANGAN","Bun-ayan",49.6672741914975
"SABANGAN","Data",48.539821133387
"SABANGAN","Camatagan",48.1837833255627
"SABANGAN","Namatec",43.7333107277582
"SABLAN","Poblacion",166.625694061798
"SABLAN","Bayabas",146.390878650447
"SABLAN","Banangan",107.286059424406
"SABLAN","Kamog",87.1105836476921
"SABLAN","Banengbeng",63.6120883312847
"SABLAYAN","Buenavista",438.98744352966
"SABLAYAN","Ligaya",376.894473295335
"SABLAYAN","Poblacion (Lumangbayan)",347.572792906903
"SABLAYAN","Santo Niño",304.896195904581
"SABLAYAN","San Vicente",244.528030398987
"SABTANG","Sinakan (Pob.)",39.4243298897204
"SABTANG","Sumnanga",29.2777931204603
"SABTANG","Malakdang (Pob.)",18.1243481221897
"SABTANG","Savidug",15.568350310086
"SABTANG","Chavayan",12.1603532272811
"SADANGA","Betwagan",137.9053108973
"SADANGA","Poblacion",94.7653965159158
"SADANGA","Belwang",56.6693510787098
"SADANGA","Saclit",56.0166150976985
"SADANGA","Anabel",53.9990675200271
"SAGÑAY","Nato",772.782366803997
"SAGÑAY","Turague",569.095866453725
"SAGÑAY","Tinorongan",504.521689014362
"SAGÑAY","Buracan",490.342196045482
"SAGÑAY","Patitinan",473.480096298705
"SAGADA","Poblacion (Patay)",79.9304878565676
"SAGADA","Bangaan",54.8298224049506
"SAGADA","Angkeling",53.821048616115
"SAGADA","Balugan",46.2849150171661
"SAGADA","Ambasing",45.9288772093418
"SAGAY","Poblacion",329.018975477686
"SAGAY","Bonbon",178.000352909376
"SAGAY","Alangilan",151.216290922457
"SAGAY","Manuyog",139.850360559005
"SAGAY","Balite",96.7586593549579
"SAGAY CITY","Paraiso",1520.04997988887
"SAGAY CITY","Old Sagay",1190.27150029049
"SAGAY CITY","Poblacion I (Barangay 1)",1019.75278204001
"SAGAY CITY","Poblacion II (Barangay 2)",940.576891563752
"SAGAY CITY","Bulanon",764.156300743367
"SAGBAYAN (BORJA)","Poblacion",972.127275040877
"SAGBAYAN (BORJA)","Canmaya Centro",338.863816624745
"SAGBAYAN (BORJA)","Canmaya Diot",285.740828797523
"SAGBAYAN (BORJA)","Sagbayan Sur",273.805708184359
"SAGBAYAN (BORJA)","Santa Catalina",265.848961108916
"SAGUDAY","Rizal (Pob.)",248.706332565603
"SAGUDAY","La Paz",231.124165797496
"SAGUDAY","Magsaysay (Pob.)",222.061991736401
"SAGUDAY","Salvacion",108.823543212293
"SAGUDAY","Dibul",106.577363316808
"SAGUIARAN","Pawak",156.597577961826
"SAGUIARAN","Poblacion",135.604670547421
"SAGUIARAN","Bubong",95.6570020695234
"SAGUIARAN","Patpangkat",94.09442320049
"SAGUIARAN","Cadayon",73.984712538147
"SAINT BERNARD","Catmon",562.288087083243
"SAINT BERNARD","Himbangan",487.467494850392
"SAINT BERNARD","Magbagacay",458.181656981474
"SAINT BERNARD","San Isidro",367.301089143086
"SAINT BERNARD","Himatagon (Pob.)",334.992197042537
"SALAY","Poblacion",600.022289013227
"SALAY","Casulog",313.106672968853
"SALAY","Looc",308.164964115178
"SALAY","Inobulan",303.025586907355
"SALAY","Salay River I",169.797116212276
"SALCEDO","Naparaan",381.660596743331
"SALCEDO","Matarinao",370.890966043147
"SALCEDO","Bagtong",342.927714400567
"SALCEDO","Burak",182.139017455728
"SALCEDO","Palanas",157.954583602685
"SALCEDO (BAUGEN)","Balidbid",297.422138095833
"SALCEDO (BAUGEN)","Calangcuasan",271.734535991028
"SALCEDO (BAUGEN)","Poblacion Norte",212.804154691769
"SALCEDO (BAUGEN)","Dinaratan",204.241620656834
"SALCEDO (BAUGEN)","Boguibog",184.849999460069
"SALLAPADAN","Maguyepyep",69.4273725257492
"SALLAPADAN","Gangal (Pob.)",53.9990675200271
"SALLAPADAN","Subusob",52.7529351926419
"SALLAPADAN","Saccaang",46.7002924596279
"SALLAPADAN","Naguilian",46.3442546518035
"SALUG","Poblacion East",412.697800465333
"SALUG","Poblacion (Salug)",337.006500816669
"SALUG","Caracol",327.319816635441
"SALUG","Mucas",221.104198229653
"SALUG","Ramon Magsaysay",213.444959574729
"SALVADOR","Poblacion",667.624866131502
"SALVADOR","Inasagan",261.712900890632
"SALVADOR","Curva-Miagao",224.452416133922
"SALVADOR","Pansor",158.92535673419
"SALVADOR","Madaya",151.611627630751
"SALVADOR BENEDICTO","Bunga",631.409566940277
"SALVADOR BENEDICTO","Igmaya-an",477.234495806456
"SALVADOR BENEDICTO","Bago (Lalung)",287.920583371818
"SALVADOR BENEDICTO","Kumaliskis",262.951122499143
"SALVADOR BENEDICTO","Pandanon",231.262606700731
"SAMAL","San Juan (Pob.)",598.984122752519
"SAMAL","Lalawigan",555.936564048792
"SAMAL","Gugo",531.863916089471
"SAMAL","Sapa",521.38523403659
"SAMAL","Ibaba (Pob.)",454.548234996592
"SAMBOAN","Poblacion",919.238309186463
"SAMBOAN","San Sebastian",514.146274257296
"SAMBOAN","Suba",455.874803028317
"SAMBOAN","Jumangpas",355.011332748438
"SAMBOAN","Dalahikan",322.716300501052
"SAMPALOC","San Roque (Pob.)",785.601697849817
"SAMPALOC","Ilayang Owain",512.66510057154
"SAMPALOC","San Isidro (Pob.)",499.57577885482
"SAMPALOC","Bayongon",427.099719719647
"SAMPALOC","Alupay",241.425267219505
"SAN AGUSTIN","Hornasan",206.638412996625
"SAN AGUSTIN","Masaya Sur",193.558743407488
"SAN AGUSTIN","Gata",163.063716113588
"SAN AGUSTIN","Salvacion",154.746038930786
"SAN AGUSTIN","Santo Niño",134.696712587166
"SAN ANDRES","Camflora",1937.46200892119
"SAN ANDRES","Pansoy",1521.02766245221
"SAN ANDRES","Poblacion",1431.34156920801
"SAN ANDRES","Talisay",1372.92441117598
"SAN ANDRES","Tala",1080.11143647602
"SAN ANDRES (CALOLBON)","Cabcab",557.98220980244
"SAN ANDRES (CALOLBON)","Manambrag",534.988437420471
"SAN ANDRES (CALOLBON)","Mayngaway",462.749669187119
"SAN ANDRES (CALOLBON)","Lictin",427.109321995068
"SAN ANDRES (CALOLBON)","Codon",392.618663422115
"SAN ANTONIO","San Francisco",2057.9281928989
"SAN ANTONIO","Santo Cristo",1171.48833274978
"SAN ANTONIO","Papaya",1113.28916621284
"SAN ANTONIO","Santa Barbara",1065.85188935182
"SAN ANTONIO","San Mariano",932.036287460302
"SAN BENITO","Talisay (Pob.)",111.233414265531
"SAN BENITO","Maribojoc",66.1689841557231
"SAN BENITO","Santa Cruz (Pob.)",54.0028294704307
"SAN BENITO","San Juan",42.0849636562667
"SAN BENITO","Nuevo Campo",32.0913365933479
"SAN CARLOS CITY","Rizal",1437.96855214742
"SAN CARLOS CITY","Turac",1435.98732550588
"SAN CARLOS CITY","Bacnar",1295.71287087473
"SAN CARLOS CITY","Codcod",1197.53534345345
"SAN CARLOS CITY","Tarece",1175.08187667668
"SAN CLEMENTE","Maasin",249.364312096261
"SAN CLEMENTE","Balloc",229.539778482703
"SAN CLEMENTE","Poblacion Sur",226.990909875245
"SAN CLEMENTE","Pit-ao",175.305518668468
"SAN CLEMENTE","Bamban",170.490989076603
"SAN DIONISIO","Poblacion",837.867108833472
"SAN DIONISIO","Siempreviva",684.249295022649
"SAN DIONISIO","Mandu-awak",603.062678397239
"SAN DIONISIO","Bagacay",580.510840445737
"SAN DIONISIO","Tiabas",556.897739531811
"SAN EMILIO","Tiagan",430.64509410997
"SAN EMILIO","Cabaroan (Pob.)",288.607764824576
"SAN EMILIO","Matibuey",267.956947446204
"SAN EMILIO","Lancuas",223.88508108992
"SAN EMILIO","Kalumsing",178.80585778835
"SAN ENRIQUE","Poblacion",652.020721915176
"SAN ENRIQUE","Abaca",598.552310806939
"SAN ENRIQUE","Mapili",591.919417291791
"SAN ENRIQUE","Cubay",536.733743245761
"SAN ENRIQUE","Garita",514.447221034864
"SAN ESTEBAN","Apatot",422.586238547678
"SAN ESTEBAN","San Pablo",259.394413411268
"SAN ESTEBAN","San Nicolas",237.988078323931
"SAN ESTEBAN","Cabaroan",218.344617890844
"SAN ESTEBAN","Cappa-cappa",204.241620656834
"SAN FABIAN","Cayanga",1154.93473777095
"SAN FABIAN","Anonang",1138.31334817372
"SAN FABIAN","Sagud-Bahley",1038.83684982668
"SAN FABIAN","Poblacion",1007.86062375912
"SAN FABIAN","Tempra-Guilig",978.647272345815
"SAN FELIPE","Maloma",749.084162969462
"SAN FELIPE","Santo Niño",609.887616239976
"SAN FELIPE","Sindol",323.28150171253
"SAN FELIPE","Apostol (Pob.)",259.418182714566
"SAN FELIPE","Manglicmot (Pob.)",243.983367258296
"SAN FERNANDO","Poblacion South",1940.97824246245
"SAN FERNANDO","Pitalo",1863.28294749048
"SAN FERNANDO","Sangat",1383.06985929022
"SAN FERNANDO","Panadtaran",1263.71865315858
"SAN FERNANDO","Pamukid",1077.44985086508
"SAN FRANCISCO","Esperanza",1490.71996678151
"SAN FRANCISCO","Consuelo",1345.62634364108
"SAN FRANCISCO","Santa Cruz",1278.93008139104
"SAN FRANCISCO","Union",1175.49236941029
"SAN FRANCISCO","Northern Poblacion",1120.02916185499
"SAN FRANCISCO (ANAO-AON)","Poblacion",119.613163666115
"SAN FRANCISCO (ANAO-AON)","Balite",113.902519630161
"SAN FRANCISCO (ANAO-AON)","Diaz",110.426475434363
"SAN FRANCISCO (ANAO-AON)","Jubgan",98.5086096201995
"SAN FRANCISCO (ANAO-AON)","Honrado",84.9147939259186
"SAN FRANCISCO (AURORA)","Pagsangahan",1819.90050831732
"SAN FRANCISCO (AURORA)","Poblacion",1439.0982042994
"SAN FRANCISCO (AURORA)","Don Juan Vercelos",1066.29493021948
"SAN FRANCISCO (AURORA)","Cawayan I",1058.05350543488
"SAN FRANCISCO (AURORA)","Butanguiad",1032.60204654126
"SAN GABRIEL","Poblacion",735.118730822809
"SAN GABRIEL","Bumbuneg",612.221183497858
"SAN GABRIEL","Amontoc",509.470775078637
"SAN GABRIEL","Bucao",480.509262901651
"SAN GABRIEL","Lacong",405.209331241486
"SAN GUILLERMO","Centro 1 (Pob.)",195.030378511426
"SAN GUILLERMO","Centro 2 (Pob.)",180.62384538866
"SAN GUILLERMO","Rizal",110.682450712005
"SAN GUILLERMO","Colorado",87.5235614447623
"SAN GUILLERMO","Guam",82.0242934247817
"SAN ILDEFONSO","Pinaod",1031.30055933962
"SAN ILDEFONSO","Palapala",861.94240075522
"SAN ILDEFONSO","Malipampang",835.037676565391
"SAN ILDEFONSO","San Juan",729.118025544378
"SAN ILDEFONSO","Akle",613.144503905061
"SAN ISIDRO","Malapit",1297.09091357283
"SAN ISIDRO","Poblacion",1021.52989634437
"SAN ISIDRO","San Roque",955.117708738946
"SAN ISIDRO","Santo Cristo",874.686743792508
"SAN ISIDRO","Pulo",823.00135258573
"SAN JACINTO","Lobong",1208.32465587113
